"","Title","Author_URL","Author_Name","App_Version","Rating","Review","Date"
"430","Bad update","https://itunes.apple.com/us/reviews/id29919817","A.S.P.","8.1",5,"Recent update makes app unusable, crashes at login screen",2019-03-06
"431","Dead after last night update ...","https://itunes.apple.com/us/reviews/id344350851","annoiyng","8.1",1,"Keeps crashing/restarting when trying to open.",2019-03-06
"432","App isn’t working","https://itunes.apple.com/us/reviews/id211870145","andie 05","8.1",5,"Hello this app is not working properly. You can’t get pass the sign in page. 

Thank you.",2019-03-06
"433","Crashes","https://itunes.apple.com/us/reviews/id355786684","App+97","8.1",1,"Tried deleting the app, adding back and it still crashes on the login screen. Using an iPhone X.",2019-03-06
"434","App not working","https://itunes.apple.com/us/reviews/id276640043","Mary.Sch","8.1",1,"Updated the newest version just now and the app completely stop working. What the hell?! Please fix this ASAP. I use this app on a daily basis. Such an inconvenience.",2019-03-06
"435","No longer working","https://itunes.apple.com/us/reviews/id534718703","Noctambule1","8.1",1,"As of this morning the app crashes whenever I try to open it.",2019-03-06
"436","Please fix","https://itunes.apple.com/us/reviews/id296675300","JacksonsMom1219","8.1",1,"New version just downloaded last night and it won’t open. It keeps repeating the log in screen. Fix please!!!",2019-03-06
"437","New update crashes","https://itunes.apple.com/us/reviews/id43406534","Turtle.sc1","8.1",1,"The new update is doing nothing but crashing. I can’t even log in, just a constant trying to load/then crashing/then trying to load and crashing. Great job testing the new update BoA 🙄",2019-03-06
"438","App glitching","https://itunes.apple.com/us/reviews/id41122650","the real slim shady 2","8.1",1,"App won’t let me sign in needs an update",2019-03-06
"439","Newest version will not open","https://itunes.apple.com/us/reviews/id31454408","49ers Rule!","8.1",1,"App will not allow you to login anymore! Shows how much BOA tests their products. Probably as much as they put into customer service, zero effort.",2019-03-06
"440","Love the app but after update it crashes","https://itunes.apple.com/us/reviews/id454898808","Kali Kings","8.1",5,"I love the  app it’s very helpful but after this update I can’t sign in and the app crashes every time I open it I uninstalled and reinstalled and same problem sad face I know u guys will fix it. Thanks in advance and keep up the good work",2019-03-06
"441","Latest update crashes - Face ID","https://itunes.apple.com/us/reviews/id108640141","Bird@GT","8.1",1,"When trying to open the app following the latest update, it attempts to use Face ID to authenticate, crashes, restarts, invokes Face ID again, crashes, etc. ad infinitum.",2019-03-06
"442","New update cant open app instantly crash","https://itunes.apple.com/us/reviews/id119142288","Metalmulisha420","8.1",1,"Can’t open app without it crashing on my iPhone 10",2019-03-06
"443","New update Force Closes","https://itunes.apple.com/us/reviews/id198529312","Schafe12","8.1",1,"I updated the app this morning and now it continually force closes. I deleted it and reinstalled it but it does the same thing. 
Please fix it.",2019-03-06
"444","The app keeps crashing at the log in screen what gives","https://itunes.apple.com/us/reviews/id641982098","big breeda","8.1",3,"The app keeps crashing at the log in screen an reopening and crashing again",2019-03-06
"445","New update broke app.","https://itunes.apple.com/us/reviews/id500144576","Jimbow1001","8.1",1,"Newest update today broke the app can not log on it tries twice then shuts down.",2019-03-06
"446","Fault","https://itunes.apple.com/us/reviews/id496739028","Horribly hard","8.1",1,"the latest update is messing up. Won't let me login. It goes on an infinite loop. Thanks",2019-03-06
"447","App is crashing","https://itunes.apple.com/us/reviews/id387895673","NaimeshC","8.1",1,"Unsure if an update was pushed but I can't launch the app.  I deleted and reinstalled and still have the same issue.",2019-03-06
"448","Mobile update 8.1 is not loading on my iPhone 7 Plus","https://itunes.apple.com/us/reviews/id369337515","falkodex","8.1",1,"Mobile update 8.1 is not loading on my IPhone 7 Plus",2019-03-06
"449","Issues","https://itunes.apple.com/us/reviews/id129163641","Fbi1980e","8.1",1,"The app has been crashing a lot in the IPhone Max when Face ID is configured.",2019-03-06
"450","Update Ruined!","https://itunes.apple.com/us/reviews/id189678660","tabithajoy","8.1",1,"3/6/19 update causes app to continually shut down - cannot even sign in!",2019-03-06
"451","Crashing","https://itunes.apple.com/us/reviews/id792805328","turongingeorgia","8.1",1,"App started crashing today on my iPhone8. No changes made since i last used my app yesterday.  Help?",2019-03-06
"452","App not working","https://itunes.apple.com/us/reviews/id231906141","scottkoz","8.1",2,"App not working",2019-03-06
"453","New Update won't load","https://itunes.apple.com/us/reviews/id565527539","BoSoxFanMRC","8.1",1,"iPhone Xs Max with most recent iOS crashes and will not load.",2019-03-06
"454","New Update","https://itunes.apple.com/us/reviews/id313244246","Das1lvaback","8.1",1,"My app continues to crash. I have not had any luck logging in.",2019-03-06
"455","Unable to open app","https://itunes.apple.com/us/reviews/id426182376","Driaaelaine","8.1",1,"Since the latest update, I can’t open the app! Crashes at log in screen.",2019-03-06
"456","Can’t open the app after update","https://itunes.apple.com/us/reviews/id178557787","Selectorate","8.1",1,"After update to Version 8.1, can’t open the app. It quits automatically.",2019-03-06
"457","Update keep crashing","https://itunes.apple.com/us/reviews/id281822277","Oshun Yemeyah","8.1",1,"Open the app screen turns black",2019-03-06
"458","Terrible update","https://itunes.apple.com/us/reviews/id856970426","ya boy astro","8.1",1,"I get an instant crash every time the app opens now. Iphone X",2019-03-06
"459","App crashes after latest update!!","https://itunes.apple.com/us/reviews/id127229088","Woahdash","8.1",2,"As soon as Face ID scans my face, the app crashes. Please fix!!",2019-03-06
"460","Bad update","https://itunes.apple.com/us/reviews/id413828243","Deno Z.","8.1",1,"My phone just updated to version 8.1, now it gets to the sign on screen and shuts off! It will not allow me to sign in . I really wish you guys would be to test these updates before you just release them and screw everything up!! The app was great and with one update You go from best to worst",2019-03-06
"461","Update","https://itunes.apple.com/us/reviews/id492074496","Jestin21","8.1",1,"Ever since my app updates yesterday it’s goes to the login screen does the facial recognition then closes the app all by its self and won’t take me to my accounts this issue needs to be fixed so I can use my online banking",2019-03-06
"462","Crash when opening","https://itunes.apple.com/us/reviews/id11877590","dickie3417","8.1",1,"Since I updated yesterday (3/5/19), the app crashes every time I try to login in. I get to the login screen and can’t even attempt to use thumbprint to login. The app crashes and restarts. I deleted and reinstalled. Same result.",2019-03-06
"463","Useless!!","https://itunes.apple.com/us/reviews/id31429586","Hackersgoaway","8.1",1,"After the update on 03/05/19, this app is totally useless...I can’t even get to the log in screen before it crashes...SOOOO frustrating!!!  Please fix this, I need to be able to keep up with my account!!!",2019-03-06
"464","Crashing","https://itunes.apple.com/us/reviews/id504460763","TechLady7611","8.1",5,"Just updated and all keeps crashing. Other than that it’s a great app.",2019-03-06
"465","Version 8.1 crashes after splash","https://itunes.apple.com/us/reviews/id331763420","Instaaphil","8.1",1,"Latest updated, V8.1, crashes repeatedly after splash screen. Can't login at all. iPhone SE iOS 12.1.4",2019-03-06
"466","App keeps crashing 03/06/19","https://itunes.apple.com/us/reviews/id164533417","jayhagun","8.1",1,"After the latest app update the app will not go further than the home screen. Once I attempt to sign in it immediately crashes.",2019-03-06
"467","Great, But.....","https://itunes.apple.com/us/reviews/id167747954","Funeduc8or","8.1",3,"The newest update is good, but in the Bill Pay section, some of my accounts do not show up for me to send payment to via the mobile app. They were there before the update but not now. 

As of today (3/6/19), the app shuts down when I try to open it and login. My husband tried it in his phone & had the same experience. 

A fix of these bugs, & we will be back to five stars. 🙏🏻😊",2019-03-06
"468","Update","https://itunes.apple.com/us/reviews/id320952386","chris29365","8.1",1,"Update broke the app need to be fixed",2019-03-06
"469","Latest update crashes on startup","https://itunes.apple.com/us/reviews/id125831441","BDiver777","8.1",1,"App is unusable.  It crashes as soon as the login screen loads.",2019-03-06
"470","8.1 Version Crash","https://itunes.apple.com/us/reviews/id241383838","JP68394727","8.1",1,"The latest update keeps crashing. I cannot even get past the Log In screen without the app shutting down. Before this update everything was great!",2019-03-06
"471","Issue??","https://itunes.apple.com/us/reviews/id820798724","RaeRae21396","8.1",2,"Never had a problem with the app but now its crashing. Cant even sign in",2019-03-06
"472","App Crashes","https://itunes.apple.com/us/reviews/id3463563","Firts.Trader","8.1",1,"Since the update, the app crashes as soon as it’s run and I can not access my account anymore.
I even deleted and reinstalled the app and then rebooted my phone and non of them worked.",2019-03-06
"473","Update ruined it","https://itunes.apple.com/us/reviews/id215342068","Shappy73","8.1",1,"Updated today. App is ow useless. Force closes and doesn’t work. Great job BofA",2019-03-06
"474","Crash city.","https://itunes.apple.com/us/reviews/id37979044","Josirox","8.1",4,"The new update crashes every time I try and use. 😐 Otherwise, great app!",2019-03-06
"475","App keeps crashing","https://itunes.apple.com/us/reviews/id151687970","Elsharie","8.1",1,"Just got the new update a day ago. It wouldn’t allow me to sign in and just keeps crashing. Tried to everything from reinstalling the app  to rebooting the phone, but to no avail. Anyone out there  can help?",2019-03-06
"476","Crashing after latest update","https://itunes.apple.com/us/reviews/id101794331","Colema14","8.1",5,"If you try to login it crashes now. I deleted and reinstalled to no avail. Can’t login now.",2019-03-06
"477","Won’t open","https://itunes.apple.com/us/reviews/id233241909","Nicole10199","8.1",1,"App keeps crashing.",2019-03-06
"478","Update Doesn’t Work","https://itunes.apple.com/us/reviews/id31350284","sjo***","8.1",1,"The app is in a continuous reboot cycle since the app has been updated. Tried rebooting the phone, deleting and reinstalling the app nothing works.",2019-03-06
"479","Crash","https://itunes.apple.com/us/reviews/id171167330","VJ texas","8.1",1,"Update has crashed the app on my iPhone.",2019-03-06
"480","New Update instantly closes app.","https://itunes.apple.com/us/reviews/id163647764","Nooooooo...","8.1",2,"Fix this.",2019-03-06
"481","Crashed","https://itunes.apple.com/us/reviews/id131970301","Khmerrice","8.1",2,"Crashed on start up with this new updated on my iPhone 8pluse",2019-03-06
"482","App Crashing","https://itunes.apple.com/us/reviews/id596606231","FatMac85","8.1",5,"My app is crashing non stop. Please fix ASAP!!!!!",2019-03-06
"483","Crashing since latest update","https://itunes.apple.com/us/reviews/id183034475","xOsvaldox","8.1",1,"Crashing since i did the latest update and can no longer login, please help",2019-03-06
"484","New update not stable","https://itunes.apple.com/us/reviews/id167397323","Wash13808","8.1",2,"The new update aborts at log on screen.",2019-03-06
"485","App crashes at login screen","https://itunes.apple.com/us/reviews/id495666428","Mag30_98","8.1",1,"Well, I just downloaded the latest update to BoA’s mobile app, and NOW it crashes every time the login screen comes up. Nice work there, software team! Way to make your app UNUSABLE! Don’t you people TEST these updates before you put them out into the wild???",2019-03-06
"486","App crashes after the new update","https://itunes.apple.com/us/reviews/id35517104","MISahnov","8.1",1,"The moment FaceID pops up the app resets and it constantly does it over and over and over. I can’t do anything but to exit out. I don’t know how to contact you so I’m writing this and hope that someone reads this. I will change the review once their a bug fix.",2019-03-06
"487","Don’t update!!!","https://itunes.apple.com/us/reviews/id291129674","Rockinrattail","8.1",1,"Latest update won’t open on my phone, it just force crashes. I guess BOA is forcing the latest iPhone software update on me. Unreal, i need to check my accounts, not spend two hours updating software.",2019-03-06
"488","Crash after last update","https://itunes.apple.com/us/reviews/id307857672","Anos2","8.1",5,"My BofA is crashing while trying to sign in right after the last update, please fix the issue as soon as possible...other than this I love the App.",2019-03-06
"489","App not working!","https://itunes.apple.com/us/reviews/id252151061","JazzyBoo3","8.1",1,"Whenever I try to log-in into the Bank of America app, the app just completely goes black and then returns to my phone’s home screen. It keeps doing this every time I tap into the app or try to log-in.",2019-03-06
"490","App keeps restarting on iPhone X","https://itunes.apple.com/us/reviews/id145153814","Vogen","8.1",1,"Newest app update needs a fix on iPhone X due to app crashing on startup. Reinstalling and restarting have not addressed the issue. Please fix.",2019-03-06
